decoy,selected,extra
-5795,5795,15795
-5796,5796,15796
-5797,5797,15797
-5798,5798,15798
-5799,5799,15799
-5800,5800,15800
-5801,5801,15801
-5802,5802,15802
-5803,5803,15803
-5804,5804,15804
-5805,5805,15805
-5806,5806,15806
-5807,5807,15807
-5808,5808,15808
-5809,5809,15809
-5810,5810,15810
-5811,5811,15811
-5812,5812,15812
-5813,5813,15813
-5814,5814,15814
-5815,5815,15815
-5816,5816,15816
-5817,5817,15817
-5818,5818,15818
-5819,5819,15819
-5820,5820,15820
-5821,5821,15821
-5822,5822,15822
-5823,5823,15823
-5824,5824,15824
-5825,5825,15825
-5826,5826,15826
-5827,5827,15827
-5828,5828,15828
-5829,5829,15829
-5830,5830,15830
-5831,5831,15831
-5832,5832,15832
-5833,5833,15833
-5834,5834,15834
-5835,5835,15835
-5836,5836,15836
-5837,5837,15837
-5838,5838,15838
-5839,5839,15839
-5840,5840,15840
-5841,5841,15841
-5842,5842,15842
-5843,5843,15843
-5844,5844,15844
-5845,5845,15845
-5846,5846,15846
-5847,5847,15847
-5848,5848,15848
-5849,5849,15849
-5850,5850,15850
-5851,5851,15851
-5852,5852,15852
-5853,5853,15853
-5854,5854,15854
-5855,5855,15855
-5856,5856,15856
-5857,5857,15857
-5858,5858,15858
-5859,5859,15859
-5860,5860,15860
-5861,5861,15861
-5862,5862,15862
-5863,5863,15863
-5864,5864,15864
-5865,5865,15865
-5866,5866,15866
-5867,5867,15867
-5868,5868,15868
-5869,5869,15869
-5870,5870,15870
-5871,5871,15871
-5872,5872,15872
-5873,5873,15873
-5874,5874,15874
-5875,5875,15875
-5876,5876,15876
-5877,5877,15877
-5878,5878,15878
-5879,5879,15879
-5880,5880,15880
-5881,5881,15881
-5882,5882,15882
-5883,5883,15883
-5884,5884,15884
-5885,5885,15885
-5886,5886,15886
-5887,5887,15887
-5888,5888,15888
-5889,5889,15889
-5890,5890,15890
-5891,5891,15891
-5892,5892,15892
-5893,5893,15893
-5894,5894,15894
-5895,5895,15895
-5896,5896,15896
-5897,5897,15897
-5898,5898,15898
-5899,5899,15899
-5900,5900,15900
-5901,5901,15901
-5902,5902,15902
-5903,5903,15903
-5904,5904,15904
-5905,5905,15905
-5906,5906,15906
-5907,5907,15907
-5908,5908,15908
-5909,5909,15909
-5910,5910,15910
-5911,5911,15911
-5912,5912,15912
-5913,5913,15913
-5914,5914,15914
-5915,5915,15915
-5916,5916,15916
-5917,5917,15917
-5918,5918,15918
-5919,5919,15919
-5920,5920,15920
-5921,5921,15921
-5922,5922,15922
-5923,5923,15923
-5924,5924,15924
-5925,5925,15925
-5926,5926,15926
-5927,5927,15927
-5928,5928,15928
-5929,5929,15929
-5930,5930,15930
-5931,5931,15931
-5932,5932,15932
-5933,5933,15933
-5934,5934,15934
-5935,5935,15935
-5936,5936,15936
-5937,5937,15937
-5938,5938,15938
-5939,5939,15939
-5940,5940,15940
-5941,5941,15941
-5942,5942,15942
-5943,5943,15943
-5944,5944,15944
-5945,5945,15945
-5946,5946,15946
-5947,5947,15947
-5948,5948,15948
-5949,5949,15949
-5950,5950,15950
-5951,5951,15951
-5952,5952,15952
-5953,5953,15953
-5954,5954,15954
-5955,5955,15955
-5956,5956,15956
-5957,5957,15957
-5958,5958,15958
-5959,5959,15959
-5960,5960,15960
-5961,5961,15961
-5962,5962,15962
-5963,5963,15963
-5964,5964,15964
-5965,5965,15965
-5966,5966,15966
-5967,5967,15967
-5968,5968,15968
-5969,5969,15969
-5970,5970,15970
-5971,5971,15971
-5972,5972,15972
-5973,5973,15973
-5974,5974,15974
-5975,5975,15975
-5976,5976,15976
-5977,5977,15977
-5978,5978,15978
-5979,5979,15979
-5980,5980,15980
-5981,5981,15981
-5982,5982,15982
-5983,5983,15983
-5984,5984,15984
-5985,5985,15985
-5986,5986,15986
-5987,5987,15987
-5988,5988,15988
-5989,5989,15989
-5990,5990,15990
-5991,5991,15991
-5992,5992,15992
-5993,5993,15993
-5994,5994,15994
-5995,5995,15995
-5996,5996,15996
-5997,5997,15997
-5998,5998,15998
-5999,5999,15999
-6000,6000,16000
-6001,6001,16001
-6002,6002,16002
-6003,6003,16003
-6004,6004,16004
-6005,6005,16005
-6006,6006,16006
-6007,6007,16007
-6008,6008,16008
-6009,6009,16009
-6010,6010,16010
-6011,6011,16011
-6012,6012,16012
-6013,6013,16013
-6014,6014,16014
-6015,6015,16015
-6016,6016,16016
-6017,6017,16017
-6018,6018,16018
-6019,6019,16019
-6020,6020,16020
-6021,6021,16021
-6022,6022,16022
-6023,6023,16023
-6024,6024,16024
-6025,6025,16025
-6026,6026,16026
-6027,6027,16027
-6028,6028,16028
-6029,6029,16029
-6030,6030,16030
-6031,6031,16031
-6032,6032,16032
-6033,6033,16033
-6034,6034,16034
-6035,6035,16035
-6036,6036,16036
-6037,6037,16037
-6038,6038,16038
-6039,6039,16039
-6040,6040,16040
-6041,6041,16041
-6042,6042,16042
-6043,6043,16043
-6044,6044,16044
-6045,6045,16045
-6046,6046,16046
-6047,6047,16047
-6048,6048,16048
-6049,6049,16049
-6050,6050,16050
-6051,6051,16051
-6052,6052,16052
-6053,6053,16053
-6054,6054,16054
-6055,6055,16055
-6056,6056,16056
-6057,6057,16057
-6058,6058,16058
-6059,6059,16059
-6060,6060,16060
-6061,6061,16061
-6062,6062,16062
-6063,6063,16063
-6064,6064,16064
-6065,6065,16065
-6066,6066,16066
-6067,6067,16067
-6068,6068,16068
-6069,6069,16069
-6070,6070,16070
-6071,6071,16071
-6072,6072,16072
-6073,6073,16073
-6074,6074,16074
-6075,6075,16075
-6076,6076,16076
-6077,6077,16077
-6078,6078,16078
-6079,6079,16079
-6080,6080,16080
-6081,6081,16081
-6082,6082,16082
-6083,6083,16083
-6084,6084,16084
-6085,6085,16085
-6086,6086,16086
-6087,6087,16087
-6088,6088,16088
-6089,6089,16089
-6090,6090,16090
-6091,6091,16091
-6092,6092,16092
-6093,6093,16093
-6094,6094,16094
-6095,6095,16095
-6096,6096,16096
-6097,6097,16097
-6098,6098,16098
-6099,6099,16099
-6100,6100,16100
-6101,6101,16101
-6102,6102,16102
-6103,6103,16103
-6104,6104,16104
-6105,6105,16105
-6106,6106,16106
-6107,6107,16107
-6108,6108,16108
-6109,6109,16109
-6110,6110,16110
-6111,6111,16111
-6112,6112,16112
-6113,6113,16113
-6114,6114,16114
-6115,6115,16115
-6116,6116,16116
-6117,6117,16117
-6118,6118,16118
-6119,6119,16119
-6120,6120,16120
-6121,6121,16121
-6122,6122,16122
-6123,6123,16123
-6124,6124,16124
-6125,6125,16125
-6126,6126,16126
-6127,6127,16127
-6128,6128,16128
-6129,6129,16129
-6130,6130,16130
-6131,6131,16131
-6132,6132,16132
-6133,6133,16133
-6134,6134,16134
-6135,6135,16135
-6136,6136,16136
-6137,6137,16137
-6138,6138,16138
-6139,6139,16139
-6140,6140,16140
-6141,6141,16141
-6142,6142,16142
-6143,6143,16143
-6144,6144,16144
-6145,6145,16145
-6146,6146,16146
-6147,6147,16147
-6148,6148,16148
-6149,6149,16149
-6150,6150,16150
-6151,6151,16151
-6152,6152,16152
-6153,6153,16153
-6154,6154,16154
-6155,6155,16155
-6156,6156,16156
-6157,6157,16157
-6158,6158,16158
-6159,6159,16159
-6160,6160,16160
-6161,6161,16161
-6162,6162,16162
-6163,6163,16163
-6164,6164,16164
-6165,6165,16165
-6166,6166,16166
-6167,6167,16167
-6168,6168,16168
-6169,6169,16169
-6170,6170,16170
-6171,6171,16171
-6172,6172,16172
-6173,6173,16173
-6174,6174,16174
-6175,6175,16175
-6176,6176,16176
-6177,6177,16177
-6178,6178,16178
-6179,6179,16179
-6180,6180,16180
-6181,6181,16181
-6182,6182,16182
-6183,6183,16183
-6184,6184,16184
-6185,6185,16185
-6186,6186,16186
-6187,6187,16187
-6188,6188,16188
-6189,6189,16189
-6190,6190,16190
-6191,6191,16191
-6192,6192,16192
-6193,6193,16193
-6194,6194,16194
-6195,6195,16195
-6196,6196,16196
-6197,6197,16197
-6198,6198,16198
-6199,6199,16199
-6200,6200,16200
-6201,6201,16201
-6202,6202,16202
-6203,6203,16203
-6204,6204,16204
-6205,6205,16205
-6206,6206,16206
-6207,6207,16207
-6208,6208,16208
-6209,6209,16209
-6210,6210,16210
-6211,6211,16211
-6212,6212,16212
-6213,6213,16213
-6214,6214,16214
-6215,6215,16215
-6216,6216,16216
-6217,6217,16217
-6218,6218,16218
-6219,6219,16219
-6220,6220,16220
-6221,6221,16221
-6222,6222,16222
-6223,6223,16223
-6224,6224,16224
-6225,6225,16225
-6226,6226,16226
-6227,6227,16227
-6228,6228,16228
-6229,6229,16229
-6230,6230,16230
-6231,6231,16231
-6232,6232,16232
-6233,6233,16233
-6234,6234,16234
-6235,6235,16235
-6236,6236,16236
-6237,6237,16237
-6238,6238,16238
-6239,6239,16239
-6240,6240,16240
-6241,6241,16241
-6242,6242,16242
-6243,6243,16243
-6244,6244,16244
-6245,6245,16245
-6246,6246,16246
-6247,6247,16247
-6248,6248,16248
-6249,6249,16249
-6250,6250,16250
-6251,6251,16251
-6252,6252,16252
-6253,6253,16253
-6254,6254,16254
-6255,6255,16255
-6256,6256,16256
-6257,6257,16257
-6258,6258,16258
-6259,6259,16259
-6260,6260,16260
-6261,6261,16261
-6262,6262,16262
-6263,6263,16263
-6264,6264,16264
-6265,6265,16265
-6266,6266,16266
-6267,6267,16267
-6268,6268,16268
-6269,6269,16269
-6270,6270,16270
-6271,6271,16271
-6272,6272,16272
-6273,6273,16273
-6274,6274,16274
-6275,6275,16275
-6276,6276,16276
-6277,6277,16277
-6278,6278,16278
-6279,6279,16279
-6280,6280,16280
-6281,6281,16281
-6282,6282,16282
-6283,6283,16283
-6284,6284,16284
-6285,6285,16285
-6286,6286,16286
-6287,6287,16287
-6288,6288,16288
-6289,6289,16289
-6290,6290,16290
-6291,6291,16291
-6292,6292,16292
-6293,6293,16293
-6294,6294,16294
-6295,6295,16295
-6296,6296,16296
-6297,6297,16297
-6298,6298,16298
-6299,6299,16299
-6300,6300,16300
-6301,6301,16301
-6302,6302,16302
-6303,6303,16303
-6304,6304,16304
-6305,6305,16305
-6306,6306,16306
-6307,6307,16307
-6308,6308,16308
-6309,6309,16309
-6310,6310,16310
-6311,6311,16311
-6312,6312,16312
-6313,6313,16313
-6314,6314,16314
-6315,6315,16315
-6316,6316,16316
-6317,6317,16317
-6318,6318,16318
-6319,6319,16319
-6320,6320,16320
-6321,6321,16321
-6322,6322,16322
-6323,6323,16323
-6324,6324,16324
-6325,6325,16325
-6326,6326,16326
-6327,6327,16327
-6328,6328,16328
-6329,6329,16329
-6330,6330,16330
-6331,6331,16331
-6332,6332,16332
-6333,6333,16333
-6334,6334,16334
-6335,6335,16335
-6336,6336,16336
-6337,6337,16337
-6338,6338,16338
-6339,6339,16339
-6340,6340,16340
-6341,6341,16341
-6342,6342,16342
-6343,6343,16343
-6344,6344,16344
-6345,6345,16345
-6346,6346,16346
-6347,6347,16347
-6348,6348,16348
-6349,6349,16349
-6350,6350,16350
-6351,6351,16351
-6352,6352,16352
-6353,6353,16353
-6354,6354,16354
-6355,6355,16355
-6356,6356,16356
-6357,6357,16357
-6358,6358,16358
-6359,6359,16359
-6360,6360,16360
-6361,6361,16361
-6362,6362,16362
-6363,6363,16363
-6364,6364,16364
-6365,6365,16365
-6366,6366,16366
-6367,6367,16367
-6368,6368,16368
-6369,6369,16369
-6370,6370,16370
-6371,6371,16371
-6372,6372,16372
-6373,6373,16373
-6374,6374,16374
-6375,6375,16375
-6376,6376,16376
-6377,6377,16377
-6378,6378,16378
-6379,6379,16379
-6380,6380,16380
-6381,6381,16381
-6382,6382,16382
-6383,6383,16383
-6384,6384,16384
-6385,6385,16385
-6386,6386,16386
-6387,6387,16387
-6388,6388,16388
-6389,6389,16389
-6390,6390,16390
-6391,6391,16391
-6392,6392,16392
-6393,6393,16393
-6394,6394,16394
-6395,6395,16395
-6396,6396,16396
-6397,6397,16397
-6398,6398,16398
-6399,6399,16399
-6400,6400,16400
-6401,6401,16401
-6402,6402,16402
-6403,6403,16403
-6404,6404,16404
-6405,6405,16405
-6406,6406,16406
-6407,6407,16407
-6408,6408,16408
-6409,6409,16409
-6410,6410,16410
-6411,6411,16411
-6412,6412,16412
-6413,6413,16413
-6414,6414,16414
-6415,6415,16415
-6416,6416,16416
-6417,6417,16417
-6418,6418,16418
-6419,6419,16419
-6420,6420,16420
-6421,6421,16421
-6422,6422,16422
-6423,6423,16423
-6424,6424,16424
-6425,6425,16425
-6426,6426,16426
-6427,6427,16427
-6428,6428,16428
-6429,6429,16429
-6430,6430,16430
-6431,6431,16431
-6432,6432,16432
-6433,6433,16433
-6434,6434,16434
-6435,6435,16435
-6436,6436,16436
-6437,6437,16437
-6438,6438,16438
-6439,6439,16439
-6440,6440,16440
-6441,6441,16441
-6442,6442,16442
-6443,6443,16443
-6444,6444,16444
-6445,6445,16445
-6446,6446,16446
-6447,6447,16447
-6448,6448,16448
-6449,6449,16449
-6450,6450,16450
-6451,6451,16451
-6452,6452,16452
-6453,6453,16453
-6454,6454,16454
-6455,6455,16455
-6456,6456,16456
-6457,6457,16457
-6458,6458,16458
-6459,6459,16459
-6460,6460,16460
-6461,6461,16461
-6462,6462,16462
-6463,6463,16463
-6464,6464,16464
-6465,6465,16465
-6466,6466,16466
-6467,6467,16467
-6468,6468,16468
-6469,6469,16469
-6470,6470,16470
-6471,6471,16471
-6472,6472,16472
-6473,6473,16473
-6474,6474,16474
-6475,6475,16475
-6476,6476,16476
-6477,6477,16477
-6478,6478,16478
-6479,6479,16479
-6480,6480,16480
-6481,6481,16481
-6482,6482,16482
-6483,6483,16483
-6484,6484,16484
-6485,6485,16485
-6486,6486,16486
-6487,6487,16487
-6488,6488,16488
-6489,6489,16489
-6490,6490,16490
-6491,6491,16491
-6492,6492,16492
-6493,6493,16493
-6494,6494,16494
-6495,6495,16495
-6496,6496,16496
-6497,6497,16497
-6498,6498,16498
-6499,6499,16499
-6500,6500,16500
-6501,6501,16501
-6502,6502,16502
-6503,6503,16503
-6504,6504,16504
-6505,6505,16505
-6506,6506,16506
-6507,6507,16507
-6508,6508,16508
-6509,6509,16509
-6510,6510,16510
-6511,6511,16511
-6512,6512,16512
-6513,6513,16513
-6514,6514,16514
-6515,6515,16515
-6516,6516,16516
-6517,6517,16517
-6518,6518,16518
-6519,6519,16519
-6520,6520,16520
-6521,6521,16521
-6522,6522,16522
-6523,6523,16523
-6524,6524,16524
-6525,6525,16525
-6526,6526,16526
-6527,6527,16527
-6528,6528,16528
-6529,6529,16529
-6530,6530,16530
-6531,6531,16531
-6532,6532,16532
-6533,6533,16533
-6534,6534,16534
-6535,6535,16535
-6536,6536,16536
-6537,6537,16537
-6538,6538,16538
-6539,6539,16539
-6540,6540,16540
-6541,6541,16541
-6542,6542,16542
-6543,6543,16543
-6544,6544,16544
-6545,6545,16545
-6546,6546,16546
-6547,6547,16547
-6548,6548,16548
-6549,6549,16549
-6550,6550,16550
-6551,6551,16551
-6552,6552,16552
-6553,6553,16553
-6554,6554,16554
-6555,6555,16555
-6556,6556,16556
-6557,6557,16557
-6558,6558,16558
-6559,6559,16559
-6560,6560,16560
-6561,6561,16561
-6562,6562,16562
-6563,6563,16563
-6564,6564,16564
-6565,6565,16565
-6566,6566,16566
-6567,6567,16567
-6568,6568,16568
-6569,6569,16569
-6570,6570,16570
-6571,6571,16571
-6572,6572,16572
-6573,6573,16573
-6574,6574,16574
-6575,6575,16575
-6576,6576,16576
-6577,6577,16577
-6578,6578,16578
-6579,6579,16579
-6580,6580,16580
-6581,6581,16581
-6582,6582,16582
-6583,6583,16583
-6584,6584,16584
-6585,6585,16585
-6586,6586,16586
-6587,6587,16587
-6588,6588,16588
-6589,6589,16589
-6590,6590,16590
-6591,6591,16591
-6592,6592,16592
-6593,6593,16593
-6594,6594,16594
-6595,6595,16595
-6596,6596,16596
-6597,6597,16597
-6598,6598,16598
-6599,6599,16599
-6600,6600,16600
-6601,6601,16601
-6602,6602,16602
-6603,6603,16603
-6604,6604,16604
-6605,6605,16605
-6606,6606,16606
-6607,6607,16607
-6608,6608,16608
-6609,6609,16609
-6610,6610,16610
-6611,6611,16611
-6612,6612,16612
-6613,6613,16613
-6614,6614,16614
-6615,6615,16615
-6616,6616,16616
-6617,6617,16617
-6618,6618,16618
-6619,6619,16619
-6620,6620,16620
-6621,6621,16621
-6622,6622,16622
-6623,6623,16623
-6624,6624,16624
-6625,6625,16625
-6626,6626,16626
-6627,6627,16627
-6628,6628,16628
-6629,6629,16629
-6630,6630,16630
-6631,6631,16631
-6632,6632,16632
-6633,6633,16633
-6634,6634,16634
-6635,6635,16635
-6636,6636,16636
-6637,6637,16637
-6638,6638,16638
-6639,6639,16639
-6640,6640,16640
-6641,6641,16641
-6642,6642,16642
-6643,6643,16643
-6644,6644,16644
-6645,6645,16645
-6646,6646,16646
-6647,6647,16647
-6648,6648,16648
-6649,6649,16649
-6650,6650,16650
-6651,6651,16651
-6652,6652,16652
-6653,6653,16653
-6654,6654,16654
-6655,6655,16655
-6656,6656,16656
-6657,6657,16657
-6658,6658,16658
-6659,6659,16659
-6660,6660,16660
-6661,6661,16661
-6662,6662,16662
-6663,6663,16663
-6664,6664,16664
-6665,6665,16665
-6666,6666,16666
-6667,6667,16667
-6668,6668,16668
-6669,6669,16669
-6670,6670,16670
-6671,6671,16671
-6672,6672,16672
-6673,6673,16673
-6674,6674,16674
-6675,6675,16675
-6676,6676,16676
-6677,6677,16677
-6678,6678,16678
-6679,6679,16679
-6680,6680,16680
-6681,6681,16681
-6682,6682,16682
-6683,6683,16683
-6684,6684,16684
-6685,6685,16685
-6686,6686,16686
-6687,6687,16687
-6688,6688,16688
-6689,6689,16689
-6690,6690,16690
-6691,6691,16691
-6692,6692,16692
-6693,6693,16693
-6694,6694,16694
-6695,6695,16695
-6696,6696,16696
-6697,6697,16697
-6698,6698,16698
-6699,6699,16699
-6700,6700,16700
-6701,6701,16701
-6702,6702,16702
-6703,6703,16703
-6704,6704,16704
-6705,6705,16705
-6706,6706,16706
-6707,6707,16707
-6708,6708,16708
-6709,6709,16709
-6710,6710,16710
-6711,6711,16711
-6712,6712,16712
-6713,6713,16713
-6714,6714,16714
-6715,6715,16715
-6716,6716,16716
-6717,6717,16717
-6718,6718,16718
-6719,6719,16719
-6720,6720,16720
-6721,6721,16721
-6722,6722,16722
-6723,6723,16723
-6724,6724,16724
-6725,6725,16725
-6726,6726,16726
-6727,6727,16727
-6728,6728,16728
-6729,6729,16729
-6730,6730,16730
-6731,6731,16731
-6732,6732,16732
-6733,6733,16733
-6734,6734,16734
-6735,6735,16735
-6736,6736,16736
-6737,6737,16737
-6738,6738,16738
-6739,6739,16739
-6740,6740,16740
-6741,6741,16741
-6742,6742,16742
-6743,6743,16743
-6744,6744,16744
-6745,6745,16745
-6746,6746,16746
-6747,6747,16747
-6748,6748,16748
-6749,6749,16749
-6750,6750,16750
-6751,6751,16751
-6752,6752,16752
-6753,6753,16753
-6754,6754,16754
-6755,6755,16755
-6756,6756,16756
-6757,6757,16757
-6758,6758,16758
-6759,6759,16759
-6760,6760,16760
-6761,6761,16761
-6762,6762,16762
-6763,6763,16763
-6764,6764,16764
-6765,6765,16765
-6766,6766,16766
-6767,6767,16767
-6768,6768,16768
-6769,6769,16769
-6770,6770,16770
-6771,6771,16771
-6772,6772,16772
-6773,6773,16773
-6774,6774,16774
-6775,6775,16775
-6776,6776,16776
-6777,6777,16777
-6778,6778,16778
-6779,6779,16779
-6780,6780,16780
-6781,6781,16781
-6782,6782,16782
-6783,6783,16783
-6784,6784,16784
-6785,6785,16785
-6786,6786,16786
-6787,6787,16787
-6788,6788,16788
-6789,6789,16789
-6790,6790,16790
-6791,6791,16791
-6792,6792,16792
-6793,6793,16793
-6794,6794,16794
-6795,6795,16795
-6796,6796,16796
-6797,6797,16797
-6798,6798,16798
-6799,6799,16799
-6800,6800,16800
-6801,6801,16801
-6802,6802,16802
-6803,6803,16803
-6804,6804,16804
-6805,6805,16805
-6806,6806,16806
-6807,6807,16807
-6808,6808,16808
-6809,6809,16809
-6810,6810,16810
-6811,6811,16811
-6812,6812,16812
-6813,6813,16813
-6814,6814,16814
-6815,6815,16815
-6816,6816,16816
-6817,6817,16817
-6818,6818,16818
-6819,6819,16819
-6820,6820,16820
-6821,6821,16821
-6822,6822,16822
-6823,6823,16823
-6824,6824,16824
-6825,6825,16825
-6826,6826,16826
-6827,6827,16827
-6828,6828,16828
-6829,6829,16829
-6830,6830,16830
-6831,6831,16831
-6832,6832,16832
-6833,6833,16833
-6834,6834,16834
-6835,6835,16835
-6836,6836,16836
-6837,6837,16837
-6838,6838,16838
-6839,6839,16839
-6840,6840,16840
-6841,6841,16841
-6842,6842,16842
-6843,6843,16843
-6844,6844,16844
-6845,6845,16845
-6846,6846,16846
-6847,6847,16847
-6848,6848,16848
-6849,6849,16849
-6850,6850,16850
-6851,6851,16851
-6852,6852,16852
-6853,6853,16853
-6854,6854,16854
-6855,6855,16855
-6856,6856,16856
-6857,6857,16857
-6858,6858,16858
-6859,6859,16859
-6860,6860,16860
-6861,6861,16861
-6862,6862,16862
-6863,6863,16863
-6864,6864,16864
-6865,6865,16865
-6866,6866,16866
-6867,6867,16867
-6868,6868,16868
-6869,6869,16869
-6870,6870,16870
-6871,6871,16871
-6872,6872,16872
-6873,6873,16873
-6874,6874,16874
-6875,6875,16875
-6876,6876,16876
-6877,6877,16877
-6878,6878,16878
-6879,6879,16879
-6880,6880,16880
-6881,6881,16881
-6882,6882,16882
-6883,6883,16883
-6884,6884,16884
-6885,6885,16885
-6886,6886,16886
-6887,6887,16887
-6888,6888,16888
-6889,6889,16889
-6890,6890,16890
-6891,6891,16891
-6892,6892,16892
-6893,6893,16893
-6894,6894,16894
-6895,6895,16895
-6896,6896,16896
-6897,6897,16897
-6898,6898,16898
-6899,6899,16899
-6900,6900,16900
-6901,6901,16901
-6902,6902,16902
-6903,6903,16903
-6904,6904,16904
-6905,6905,16905
-6906,6906,16906
-6907,6907,16907
-6908,6908,16908
-6909,6909,16909
-6910,6910,16910
-6911,6911,16911
-6912,6912,16912
-6913,6913,16913
-6914,6914,16914
-6915,6915,16915
-6916,6916,16916
-6917,6917,16917
-6918,6918,16918
-6919,6919,16919
-6920,6920,16920
-6921,6921,16921
-6922,6922,16922
-6923,6923,16923
-6924,6924,16924
-6925,6925,16925
-6926,6926,16926
-6927,6927,16927
-6928,6928,16928
-6929,6929,16929
-6930,6930,16930
-6931,6931,16931
-6932,6932,16932
-6933,6933,16933
-6934,6934,16934
-6935,6935,16935
-6936,6936,16936
-6937,6937,16937
-6938,6938,16938
-6939,6939,16939
-6940,6940,16940
-6941,6941,16941
-6942,6942,16942
-6943,6943,16943
-6944,6944,16944
-6945,6945,16945
-6946,6946,16946
-6947,6947,16947
-6948,6948,16948
-6949,6949,16949
-6950,6950,16950
-6951,6951,16951
-6952,6952,16952
-6953,6953,16953
-6954,6954,16954
-6955,6955,16955
-6956,6956,16956
-6957,6957,16957
-6958,6958,16958
-6959,6959,16959
-6960,6960,16960
-6961,6961,16961
-6962,6962,16962
-6963,6963,16963
-6964,6964,16964
-6965,6965,16965
-6966,6966,16966
-6967,6967,16967
-6968,6968,16968
-6969,6969,16969
-6970,6970,16970
-6971,6971,16971
-6972,6972,16972
-6973,6973,16973
-6974,6974,16974
-6975,6975,16975
-6976,6976,16976
-6977,6977,16977
-6978,6978,16978
-6979,6979,16979
-6980,6980,16980
-6981,6981,16981
-6982,6982,16982
-6983,6983,16983
-6984,6984,16984
-6985,6985,16985
-6986,6986,16986
-6987,6987,16987
-6988,6988,16988
-6989,6989,16989
-6990,6990,16990
-6991,6991,16991
-6992,6992,16992
-6993,6993,16993
-6994,6994,16994
-6995,6995,16995
-6996,6996,16996
-6997,6997,16997
-6998,6998,16998
-6999,6999,16999
-7000,7000,17000
-7001,7001,17001
-7002,7002,17002
-7003,7003,17003
-7004,7004,17004
-7005,7005,17005
-7006,7006,17006
-7007,7007,17007
-7008,7008,17008
-7009,7009,17009
-7010,7010,17010
-7011,7011,17011
-7012,7012,17012
-7013,7013,17013
-7014,7014,17014
-7015,7015,17015
-7016,7016,17016
-7017,7017,17017
-7018,7018,17018
-7019,7019,17019
-7020,7020,17020
-7021,7021,17021
-7022,7022,17022
-7023,7023,17023
-7024,7024,17024
-7025,7025,17025
-7026,7026,17026
-7027,7027,17027
-7028,7028,17028
-7029,7029,17029
-7030,7030,17030
-7031,7031,17031
-7032,7032,17032
-7033,7033,17033
-7034,7034,17034
-7035,7035,17035
-7036,7036,17036
-7037,7037,17037
-7038,7038,17038
-7039,7039,17039
-7040,7040,17040
-7041,7041,17041
-7042,7042,17042
-7043,7043,17043
-7044,7044,17044
-7045,7045,17045
-7046,7046,17046
-7047,7047,17047
-7048,7048,17048
-7049,7049,17049
-7050,7050,17050
-7051,7051,17051
-7052,7052,17052
-7053,7053,17053
-7054,7054,17054
-7055,7055,17055
-7056,7056,17056
-7057,7057,17057
-7058,7058,17058
-7059,7059,17059
-7060,7060,17060
-7061,7061,17061
-7062,7062,17062
-7063,7063,17063
-7064,7064,17064
-7065,7065,17065
-7066,7066,17066
-7067,7067,17067
-7068,7068,17068
-7069,7069,17069
-7070,7070,17070
-7071,7071,17071
-7072,7072,17072
-7073,7073,17073
-7074,7074,17074
-7075,7075,17075
-7076,7076,17076
-7077,7077,17077
-7078,7078,17078
-7079,7079,17079
-7080,7080,17080
-7081,7081,17081
-7082,7082,17082
-7083,7083,17083
-7084,7084,17084
-7085,7085,17085
-7086,7086,17086
-7087,7087,17087
-7088,7088,17088
-7089,7089,17089
-7090,7090,17090
-7091,7091,17091
-7092,7092,17092
-7093,7093,17093
-7094,7094,17094
-7095,7095,17095
-7096,7096,17096
-7097,7097,17097
-7098,7098,17098
-7099,7099,17099
-7100,7100,17100
-7101,7101,17101
-7102,7102,17102
-7103,7103,17103
-7104,7104,17104
-7105,7105,17105
-7106,7106,17106
-7107,7107,17107
-7108,7108,17108
-7109,7109,17109
-7110,7110,17110
-7111,7111,17111
-7112,7112,17112
-7113,7113,17113
-7114,7114,17114
-7115,7115,17115
-7116,7116,17116
-7117,7117,17117
-7118,7118,17118
-7119,7119,17119
-7120,7120,17120
-7121,7121,17121
-7122,7122,17122
-7123,7123,17123
-7124,7124,17124
-7125,7125,17125
-7126,7126,17126
-7127,7127,17127
-7128,7128,17128
-7129,7129,17129
-7130,7130,17130
-7131,7131,17131
-7132,7132,17132
-7133,7133,17133
-7134,7134,17134
-7135,7135,17135
-7136,7136,17136
-7137,7137,17137
-7138,7138,17138
-7139,7139,17139
-7140,7140,17140
-7141,7141,17141
-7142,7142,17142
-7143,7143,17143
-7144,7144,17144
-7145,7145,17145
-7146,7146,17146
-7147,7147,17147
-7148,7148,17148
-7149,7149,17149
-7150,7150,17150
-7151,7151,17151
-7152,7152,17152
-7153,7153,17153
-7154,7154,17154
-7155,7155,17155
-7156,7156,17156
-7157,7157,17157
-7158,7158,17158
-7159,7159,17159
-7160,7160,17160
-7161,7161,17161
-7162,7162,17162
-7163,7163,17163
-7164,7164,17164
-7165,7165,17165
-7166,7166,17166
-7167,7167,17167
-7168,7168,17168
-7169,7169,17169
-7170,7170,17170
-7171,7171,17171
-7172,7172,17172
-7173,7173,17173
-7174,7174,17174
-7175,7175,17175
-7176,7176,17176
-7177,7177,17177
-7178,7178,17178
-7179,7179,17179
-7180,7180,17180
-7181,7181,17181
-7182,7182,17182
-7183,7183,17183
-7184,7184,17184
-7185,7185,17185
-7186,7186,17186
-7187,7187,17187
-7188,7188,17188
-7189,7189,17189
-7190,7190,17190
-7191,7191,17191
-7192,7192,17192
-7193,7193,17193
